"","Vinblastine_1004","Cisplatin_1005","Cytarabine_1006","Vorinostat_1012","5-Fluorouracil_1073","Paclitaxel_1080","Irinotecan_1088","Gemcitabine_1190","Luminespib_1559","Topotecan_1808"
"1331048",0.0025337710209239,3.58987387297602,0.533389926315475,1.94172963516866,19.7347655740309,0.0123481966890479,4.42517891212845,0.0380759059395848,0.0529922607780323,0.196453719219857
"1331049",0.00386028644968163,6.25497115443205,1.30217953972984,2.1858941358429,20.358549977263,0.0186564844633929,3.58886436251413,0.12413826987901,0.0305626197788389,0.427368101650201
"1331050",0.00507610631474716,4.47279508293564,1.22685115666586,3.02930359948758,48.8310404176137,0.0272048361429429,3.61223221696069,0.0316567884814585,0.0561516593609545,0.182031575871613
"1331055",0.163113826310159,45.3534257427664,39.3015420395735,4.11208736532963,1137.45525192648,0.355843134078637,19.9976074788113,1.73469993207294,0.570003978742832,2.61892979489075
"1331060",0.0652516766810064,46.8287363070994,15.4173512148566,14.2536700972324,99.5595442283303,0.526077015790928,17.7062643225622,1.64341465480494,0.0632172358190384,1.56630532176461
"1479987",0.0387518705574376,35.6882114653684,10.6504124455734,10.5791320788992,148.880533896139,0.193891561290037,16.5617000209593,0.184406395807369,0.0938322647295872,1.04684118152525
"1479988",0.0996066879449418,77.7310545064952,21.5269466138012,10.0285386636145,178.356289895086,0.397673361573405,46.1131042175377,3.50800407364573,0.118720723259241,2.85311530250734
"1479991",0.0212502646015068,29.0280586772402,7.86091909284659,7.26301811876849,109.241633994014,0.0827264912992436,12.3972378718199,0.257790239744666,0.0722605778033708,0.974532454058204
"1479992",0.02208161828717,27.3301126765349,9.91644374635835,6.4016383942418,97.324135261428,0.10270741742983,15.0315114380638,0.34813414439115,0.0755219157627146,1.10850438187813
"1479993",0.0199192143648273,26.1221229281158,7.90302282364265,6.64219560534465,112.902738666253,0.0947674263137702,11.5636958043395,0.236340239906444,0.0771051552094072,0.767989034028854
"1479994",0.0214998838766774,23.6180860639592,7.04131825770108,4.22326722275743,160.905916885079,0.0772158559170071,12.755146581696,0.315932819969103,0.0614558046562786,1.35076458008855
"1479995",0.288754119835532,238.560378888858,38.3792223294954,21.0434648034119,480.566916884804,1.0947499886069,122.274728506405,8.38769779508064,0.549925408713593,10.5152445071997
"1480358",0.125228801342754,90.4853645954525,45.1828875877358,10.7646506625083,238.12538915911,0.314150843850685,52.3012977318633,3.70853593040201,0.378700801453305,2.19144822812234
"1480359",0.152704453294187,137.842227972728,27.9174746120546,7.03357352809446,597.345799172212,0.383532348092712,74.9148950298308,4.09461302654789,0.81664980657773,7.74239822331936
"1480360",0.0832071437947215,68.3140174376344,22.2704864124117,11.4364600729122,223.727897828596,0.468859143767718,30.1169127692452,2.761734463787,0.0890665653356152,2.26354801364187
"1480361",0.096014023769358,91.4181987602188,33.5985498854814,6.26665178208868,346.730324958766,0.255983538604584,44.0555679753611,5.03899331595358,0.281505608698978,2.93210993387661
"1480362",0.057590134128836,29.6717298843358,6.10716141851524,9.32234176670423,146.550597192257,0.228804804644193,26.3685721562179,0.289449634384101,0.128226231339764,2.57521877758015
"1480364",0.0869446075998108,73.6181073566966,15.9151224382033,8.15482350106363,192.70288530063,0.252923140469284,49.4521157670379,0.742802917997317,0.483085582554832,1.56013525576652
"1480371",0.0198466198359411,30.1151900982165,6.29371445831144,3.14764607430056,113.3247884479,0.0672610067130696,15.4738738706626,1.42212186948807,0.052699669808665,1.97270992854766
"1480372",0.0818830637724771,113.788628538161,41.9769288239904,11.8954046281461,235.692798185003,0.299771234470992,51.1888613665292,9.1715108302738,0.312388020579036,2.83812602955237
"1480374",0.0684201671481811,77.5970008659032,25.9156778056457,9.58451305575491,267.551906980948,0.150782995080199,44.4234696902609,4.13584384175466,0.399622324083052,4.12410432681143
"1503361",0.0268389971110633,47.2375657446957,12.5553948588722,8.76560757913641,59.3843805811935,0.166143527974682,38.2870130024363,1.33674171812444,0.110174010492708,2.84475989190056
"1503362",0.0309819579413063,42.3791200142178,16.7386032637626,6.94052020452203,105.848497788904,0.0717101121075889,30.5922233354108,1.23416131976626,0.483826070110152,1.8379649701555
"1503362.1",0.0327440342343396,55.7429698060225,17.7658277500616,8.22211243364345,100.230195411231,0.0826323826554958,43.5183097844411,1.73997335456327,0.604986785557712,1.96508973769497
"1503363",0.0167059827813413,37.3187680316378,14.6092569853912,5.80340491887938,80.4356838750258,0.0808862238530993,28.1504553355008,1.12723348481023,0.0743509524936051,3.15865996366529
"1503364",0.0398586378175272,75.6622527358835,7.77461092144049,5.23597165626368,71.0236079317973,0.0523844539547639,29.3109221504089,1.45215095051794,0.123915612506681,3.66392159530583
"1503365",0.0494714701500466,64.4120125854965,14.9418121644796,9.45841333447697,91.3328407163842,0.102369088258142,36.029896119694,1.15165756088932,0.270854495514044,2.68361606592989
"1503366",0.388276024541352,187.499429457163,13.6583368400868,4.92627829273497,262.539771815721,0.316039608502159,93.5977776886688,6.2658519152685,0.744660635632914,7.83348541504253
"1503367",0.064200718669724,80.800326074057,11.9030901837565,7.1281167404705,48.2246120619026,0.401689326623793,53.9271372371544,0.376719479781951,0.296687667179137,2.88745461464401
"1503368",0.0259162967065319,48.8429984845675,13.3765549148788,3.37616751563518,18.9612785876233,0.0295865784687667,28.8021256176933,1.34517755410325,0.222216089089438,1.6786285665782
"1503369",0.159302370633868,112.384986348812,18.2780146965933,10.6247040526616,366.183514662556,0.291687697346886,40.5510162463556,5.04922623150389,0.553298170855052,3.76467558948528
"1503370",0.0789801002496662,132.198655158544,20.3887383260985,14.3349413933357,177.700088148564,0.450543479404127,80.4273205910081,7.89379702551167,0.519961044680825,4.02443526453391
"1503371",0.0251178196168241,47.7903311017794,9.20555934708156,8.85678728290964,191.313896099833,0.0626624806457986,41.8556278116328,3.63584122771002,0.443370169967379,1.93491781055787
"1509073",0.11739916929214,96.860780842483,33.0420246248201,10.7756920659909,381.169144127215,0.285992509859633,53.9975025585913,10.0953655866937,0.1664862734227,4.10653447077333
"1509074",0.125072121958816,121.453264690676,26.0214871553568,10.7897778457903,378.699093088751,0.271196986622927,74.8781752431665,16.0698622918639,0.218245097133925,11.8319571861656
"1524414",0.097900821897519,61.438427818854,16.5836766279257,11.9166860843286,245.66667956307,0.225736626730334,32.3350157607895,0.681831620716338,0.226588316840451,1.81281966207899
"1524415",0.0966258576882376,123.930288856889,19.8002241655578,11.4331982947748,164.584115310837,0.390971482015068,67.45658458069,1.91369824351655,0.23576405302718,3.43330917734233
"1524416",0.171557744016423,45.9970152540449,27.3259072360059,12.1524022425354,283.44697870392,0.351136502831346,33.1921290588378,0.52048707248992,0.322446160333687,1.50525049687281
"1524417",0.232226040701469,66.3675561781925,15.3538091935845,13.0975804839512,384.27074155011,0.332577018191864,34.8497656855221,0.527553715316846,0.522121597363288,2.05598060832971
"1524418",0.108353142757381,79.9301389164021,13.4127213429948,9.32290102416935,346.441182182025,0.137410863992411,31.0273204604998,2.7383459332855,0.139620979874521,3.80735507724015
"1524419",0.448747735834056,151.888596306947,31.4686196273131,11.5350692391072,1263.78613310057,0.760869153981748,102.219774049051,3.66087317519016,0.558567573939885,7.33377993379194
"1659787",0.0461944113982607,46.1846396843741,6.62893529814881,6.67820589116252,157.598553137648,0.131523083629123,27.7694950828392,3.39182286142209,0.157511936211894,3.00706061598273
"1659817",0.00787781512001127,7.63463396544435,3.37662303183248,2.09236710124281,45.9499437915667,0.018730569473364,5.910837702754,0.0891148074015622,0.0750408524552712,0.732473172549926
"1659818",0.00662689005478921,16.2223044284873,7.04480567985815,2.38925689073724,54.618415934446,0.0169443453322293,12.0326798491944,0.37198178597455,0.047446788044264,1.45550540037402
"1659819",0.00327095019584099,2.35370709963925,0.939808364366125,1.89362715750923,24.8457230050214,0.0211979691733166,2.25493103223238,0.0176061332710537,0.0419743585579617,0.123710564834472
"1659823",0.0247128175480592,98.3798141900208,16.546064159236,4.94842365138773,65.1346848656244,0.0516516221133502,34.0753577500645,11.4238727016632,0.145083381584961,2.24854932900761
"1659928",0.0163313817749744,51.8478062428142,7.08589840567014,4.62658352073416,36.5445197441226,0.0626445876435821,18.4839099518332,0.679129137266158,0.110220888443378,1.28153746984646
"1659929",0.0598938082186752,191.426911093441,17.9123185572293,3.38551322061408,64.5486839288083,0.0573895445944589,55.7032304807872,2.27874381112339,0.274994675195784,2.78850063414026
"1660034",0.0168252337741597,35.9914237178982,4.76082492847748,3.6823552785331,53.4423746938585,0.0409151939165826,23.9413216994218,1.09199938813669,0.0969914925818363,2.19198099902
"1660035",0.0421564803211167,109.670423360041,9.11529816610002,5.31422204374626,61.8000130362539,0.0907740408196463,25.2846310996173,0.776293146318661,0.247813530054937,0.861709606830141
"1660036",0.0273421026818082,47.3353449671194,5.68142557911731,5.54841657200507,26.020028634776,0.0817840827514085,26.865878270833,1.81442189410938,0.167834140850123,0.940418030160472
"1674021",0.11653060052622,85.9209937090501,8.10054496398837,8.17428098527593,110.758351825475,0.292552162161537,44.7939872444643,0.643110802667281,0.254374051873761,1.4282428961794
"1723793",0.0611059997110684,50.9170111024725,9.00761495718955,6.46566315711717,363.206295253274,0.125969404378323,31.1790473965465,1.88257624353302,0.103364715014988,2.25785482083103
"1723794",0.0452428195458847,29.3581887703812,7.03511446168586,4.00496415542157,174.477042749642,0.0752346087275899,17.6718956222112,1.19342602239989,0.177272736511252,1.3934445365218
"683665",0.00314035877662851,2.62311836251275,0.872390509764389,1.70394653099455,6.61966346959495,0.0110088592292289,1.70561219573337,0.0104291575969658,0.0204946616053209,0.150385192310929
"683667",0.0142396945185708,24.2423765931559,9.63075504673752,3.49067460623699,170.793212411303,0.0345924858777025,18.8729327796844,4.74349049547989,0.0629324459518466,2.28241959576755
"684052",0.00856618165867263,8.96176862174457,4.32947820309525,4.27984291657413,171.877037598572,0.0279542600549223,7.32472570687547,0.640684422215995,0.0844344942636009,0.69058644554056
"684055",0.00392671521001054,6.02627591647546,1.15285598363552,1.91174891389423,40.1199122569515,0.00955773845064197,2.88340811078696,0.210988002752587,0.0333043797730798,0.255481683739519
"684057",0.00660281877346617,5.52435745860061,1.2587979139024,1.8253970240881,85.1814516054313,0.0159680373951802,5.51385571420961,0.0524116677959602,0.0363402408284691,0.84815582006409
"684059",0.0100172520162677,19.4993271177593,3.27807306057443,3.61178153006193,97.7736574599666,0.0375715376356814,9.13144142894459,0.430279108497978,0.066323870555351,1.00274188117516
"684062",0.00871659731892463,9.91583029107653,4.11697618121531,2.55062347286921,144.537297063379,0.0192990422058289,8.03755375617037,1.34158892598491,0.059158251450692,0.979525366504517
"684072",0.00322514034115416,3.87316259675725,0.894039477666391,1.85606112123366,60.4674868811813,0.00723379164899924,2.65220707659856,0.0823345793422703,0.0362336991406163,0.348625676604857
"684681",0.0331295810688157,49.0706086243383,10.3686522617591,12.7014239202259,128.813830009032,0.0958324815199055,22.4988437402633,2.03508080842374,0.102413901581398,2.05304720994692
"687448",0.0494500688065608,39.2888074148042,8.58362261570446,5.26016156924532,127.573590377918,0.103172356216751,12.7913977377008,0.871196731765265,0.0610878461577859,2.2088927816594
"687452",0.0354369446685194,16.7483760654646,10.4031767150414,6.57715801821811,65.9480271600845,0.0507009398576435,11.3208567524383,0.306916616496634,0.188788452547466,0.645709982291156
"687455",0.0340195774623718,27.7119154650572,7.99057615392764,9.91203511284879,107.659884126073,0.0602865412364978,15.4597142766772,0.0799241999418505,0.386063516584759,0.354600855914401
"687457",0.0866038799192479,77.4814248741993,15.1416472587717,10.3250221507515,129.399341037808,0.105504980388991,41.7902817983412,1.5356739668191,0.313556028670847,2.68260649581594
"687459",0.0667057767377506,55.1003556318134,18.8308278862265,10.5073593772047,211.886532590339,0.205248335357116,22.6600087813925,2.46008103012548,0.11504695183932,1.63191352953991
"687505",0.00830473029574738,39.3361277403162,7.39682125838149,4.38126327030032,149.181825877628,0.0989889132298192,26.4795319256268,3.18131220374224,0.052327608711964,1.91115674859797
"687506",0.0933267619975677,35.0225111538197,16.6887071688341,12.3350613579235,147.605197719319,0.448196889396867,27.2428388220975,0.288959606537802,0.164121129451874,1.21164949470663
"687509",0.0105188440769054,30.9311038517425,14.4516085486231,6.21108630908269,68.9242073583027,0.0690801743906695,22.2688877718748,2.59081799062819,0.221482697961261,2.11171324635164
"687514",0.153524089719243,53.3808486396946,23.9293390388132,13.7039029119165,320.341582379737,0.24036285565012,32.6722009433219,1.15215380038314,0.28203324973064,1.19294440913191
"687561",0.0499178338099068,35.1135460460959,9.91993095967088,8.09620070989965,460.436943240123,0.206438663802051,20.9871112144154,0.904382130015112,0.0343938603529761,2.16716227632852
"687562",0.0453960768259282,33.5943987391537,11.9451669979826,9.05081311131556,130.880130156227,0.213196340658717,20.4267166066793,1.83398057194541,0.0908020384279276,1.31546370002055
"687563",0.0462935835454666,106.903380091856,31.070209084666,8.56969044732507,197.193803963138,0.238905756164702,71.1394279027077,22.2254725948853,0.0842172637593272,13.3283247670534
"687568",0.0498421901997262,42.9658419572213,11.935532383371,4.72304056697144,163.134239804815,0.399340430205428,23.6826398727156,4.48964736841747,0.105651385783941,1.97162053494564
"687586",0.0227026015708002,42.1725741527251,11.8561891955905,7.92941937610627,136.321560859246,0.0648171289649435,21.6876376800275,1.34299814340609,0.0715125754512745,2.16312307109358
"687588",0.0541764830061931,54.6005133891808,20.1817059583679,9.86737074023839,357.036757280323,0.21131104115727,24.9753266370217,4.58622204798077,0.0413616494751813,3.96239108229179
"687590",0.0661391816313118,51.9897317429792,26.8372256720587,10.8479253612845,299.354036698861,0.295277799041954,46.2760475870806,3.36699325703929,0.0877567921095932,8.27589086221397
"687592",0.0226148975057978,74.4768577103665,20.7376396836062,9.14900539176342,266.665803281607,0.124686402189166,35.0333367955157,1.38495774626176,0.0750476776118217,4.66126024360237
"687596",0.0320804249069353,34.1565147098397,9.87704083950147,6.92313766922291,105.392603139549,0.093043050851119,19.2178588746795,1.03014014366241,0.30362635711562,0.73417558187211
"687600",0.0305436205669554,21.8647139260453,13.1926027827884,3.84616685547289,266.782701287093,0.101986219850578,10.012305412188,0.74696242690458,0.138199778192748,0.819823153424938
"687777",1.86700466850945,512.990117682914,35.8923549399451,16.0127555724022,497.333570932006,1.11832274377787,244.488912128656,24.4316195784594,1.10116718799482,12.4675631488978
"687780",0.0831447059322562,41.2270709964109,9.56807215477137,5.20086662059353,90.240992683777,0.152182012433312,26.7103339829489,0.762957539464352,0.123067782587207,1.32875708238671
"687787",0.0160410405695304,27.3834016452742,3.6263710078499,2.63968505462362,98.1097004559719,0.0297555513111471,7.04109927402689,0.462458439445318,0.183632983008434,0.452832607958219
"687798",0.186203242132897,42.7420993009168,5.17193020840263,12.680345369741,71.5234868590317,0.702697999620385,13.2925381172363,1.5021022640345,2.90185449637077,0.501856380139795
"687799",0.031109544649041,70.5512167864056,26.0997405617136,8.40733474609346,123.909427140542,0.0478003766985646,19.1960180275215,3.19270012742857,0.37499395044585,1.291362103568
"687800",0.387998849690066,146.039710387818,29.4055729024354,20.8222823289569,358.117700004386,0.801186235718817,78.6795338704898,3.62128415517114,0.54986508895788,6.26138788447228
"687802",0.143382087286212,154.71552647684,26.9154823512475,8.45851000476714,344.757620829132,0.144926242203022,71.7393521191087,16.5297052337858,0.364184552683615,10.9664750493971
"687804",0.0117512312113045,18.4954728274912,5.26592220435112,2.08330416898096,105.752688186709,0.0566055050458733,8.87434825410296,0.316391211158093,0.0994369270500749,0.472188874872515
"687807",0.0749753051544681,56.4614525326527,17.3506803341676,7.41467481023414,671.955955425689,0.148186638668737,35.6546889390251,0.947217325443433,0.206116166186657,3.73721779046089
"687812",0.0610553438203493,49.6239563689604,23.4623659772578,4.99872025408431,149.451702127593,0.0577241136445457,24.7333514536423,0.823990735458198,0.343747743862492,1.86108674845386
"687814",0.00577318366189369,2.9314248275365,1.03348532412412,2.15342414448723,19.0583813599192,0.0181505718260141,1.48913959486901,0.0060541517562677,0.0269529311099875,0.178263987504692
"687815",0.0229084228629047,25.1435291242695,8.02789084331325,4.09365371930548,86.2238042348384,0.0351101345364335,14.6018748572532,0.758432682450979,0.133500945614466,0.816878572296215
"687816",0.323274660193644,103.280994083901,9.19365835910413,20.4642617719012,220.509445831308,0.335835394659137,40.5837976520682,3.33433567769477,0.261162081142929,2.35282276880494
"687819",0.164659919073221,39.7485994735565,11.3030610420114,7.61813504878107,268.167555203514,0.070537663284521,11.9212612303752,0.662327573384834,0.691563048741207,0.658590254419858
"687820",0.182372742173218,52.5697752883254,18.9181787957855,17.7797404620613,146.249403171516,0.547223325570513,27.1939084165742,0.65166651196121,0.469789991236992,1.57371607353334
"687821",0.114192837075602,136.078717014673,30.1898294939784,10.6700060523307,233.866111165847,0.350321895650033,76.868900813315,10.6070005312778,0.217207259201156,6.20510220621226
"687829",0.0838886472267184,131.606684150424,31.0220758284133,6.70486177496221,1067.45354888291,0.784147006960775,51.5592417874439,18.2501665204641,0.279688992704646,5.21041739989966
"687980",0.0275012433367258,46.4068756810933,10.2362091909706,1.9353176142665,239.497083539672,0.104720963644401,20.2373105518567,1.24086989173276,0.105663360479583,1.62317367075684
"687983",0.0203353274093322,28.7012761358201,12.693255937334,4.79777593654325,515.358124510077,0.0883666572615917,29.7401732241644,1.35851393979614,0.108849209217,2.74193099901067
"687985",0.00608172437418576,12.8165600122136,2.68613595954081,3.0224571321946,43.0344194313177,0.0159309956685211,5.01852644349194,0.0775172738405513,0.0546199236025152,0.360869518668454
"687995",0.0128595725249152,10.7965635068826,3.79744513660705,8.23121207726203,62.0662563650153,0.0987167917192814,6.18154071417815,0.130985470784851,0.115392220093745,0.410593773461135
"687997",0.0591961517494131,52.1237836395809,22.6406521465668,2.67056925248024,532.352733740327,0.280612316522631,23.5151753308872,7.6080634402987,0.109579291431844,4.95191313163037
"688001",0.0560459205310195,28.6325298538791,16.5462547526395,2.86298291675638,450.390971323967,0.146739210770458,11.6683787453392,0.399175552493236,0.183256727078039,0.920557884562473
"688006",0.0251825427856152,13.5098160813461,5.28422560976624,2.39703553641561,158.796981302112,0.0698692004780691,5.76519198878959,0.385827995753972,0.078333471738067,0.532276661477868
"688007",0.0882248674109836,47.3795338349436,15.8499087735087,2.28677743965096,906.935679564873,0.253865672549196,21.4569991045877,10.9803455249633,0.208297116954079,2.8662012488372
"688010",0.0399160372763146,19.1000481676454,13.165590087544,2.2732512777491,594.256826062769,0.120091444781369,15.6899179796912,0.428708087702812,0.0989560810611078,2.63685401015047
"688011",0.166671008725417,56.5511889986869,16.6888995722722,3.83993359332162,944.16326944493,0.33936743874558,31.9370893279032,3.4994461455317,0.248404591427199,3.19323397323581
"688013",0.0500426023645027,16.1828951344741,5.1184118308374,2.53663929212933,373.534750391433,0.0852558549637656,8.60248219884907,0.536751412969636,0.118087361229581,1.14376287884313
"688014",0.0606801622051549,22.6261941725905,8.44818622324185,2.07988586447881,963.47078730302,0.256167227891854,8.96335738674765,0.25580987199877,0.147064680637064,1.32783573577703
"688018",0.055433712954646,87.2931353110952,35.8162804453981,3.10237109269936,656.321229778679,0.238154298502155,32.6812205718528,13.9911313850128,0.161247134620492,5.91412289179835
"688021",0.249833586838213,69.1122737864416,32.5958075736485,3.67230152350753,1573.28231941015,1.06131661504056,33.1111685091924,11.8530750108287,0.34101968211288,5.65858791309015
"688022",0.0431329532889244,22.1727658963351,9.42370754944568,2.22557244777777,481.725047768998,0.203085588713559,10.8199852560163,0.845176890817003,0.171457886712038,1.95956391498142
"688023",0.0360558502834601,32.6116067324242,6.49918385966684,3.28718853301165,272.252336777198,0.112677740842484,12.8103999485843,0.719322010999791,0.146511287856897,0.869076643780541
"688025",0.0308174683410138,23.6193693947535,5.56315553706714,2.30048920213607,196.342184236276,0.149853380971393,11.400969539115,0.240933824644281,0.128279196111487,0.738689537647972
"688026",0.0178339036186223,21.5245741630413,6.74251337057744,2.14054953097236,235.583532264137,0.0927124818896857,11.1502779466742,0.676141482149403,0.138184573676477,1.63075764814481
"688027",0.0149009721137056,10.7527536819663,2.2884314085587,2.25654017798777,142.686323117951,0.0245657481613798,3.27321693680959,0.280864854777346,0.0946122261212498,0.520965296240693
"688031",0.00351423953759955,6.30248435087543,0.851007843022781,1.19226985270937,27.3997075845097,0.00872097579409487,3.66355231386427,0.0404355192864557,0.0541595649505733,0.307127994978389
"688058",0.147703557039685,139.351723437397,50.151368425799,31.686173775482,471.333513598211,1.35281986334445,80.3512450753867,10.1672108831388,0.352481670711539,12.2690234761978
"688086",0.00864150765651105,8.54836502363509,3.07106771966641,1.72285355925098,115.77502279141,0.02558556729977,8.50140869562986,0.288337595762767,0.0792383806935891,0.55155024499019
"688087",0.0105533031263083,20.3100463790653,3.64491311926817,2.30075093415736,100.486691658973,0.0435843404582298,11.13832450448,1.06127731647097,0.0787009883377466,1.26796640906799
"688121",0.06713440565689,73.3418426812659,12.0580055682533,10.3463544550468,257.365783958396,0.209929985645975,41.5575757401867,0.397119825091275,0.188611837644898,4.35522104306901
"713869",0.0229019352034186,39.5399215620032,6.89017735318438,2.24545676394531,106.381376622877,0.0701326597062096,25.0277537670166,2.31528854414572,0.841972933868362,2.23242584474554
"713878",0.014325796134639,26.70630470805,9.67612004885814,1.87200945389035,132.042127822646,0.0466784915049116,26.401302485355,2.22697702001998,0.158682998067027,2.99669889564844
"713880",0.0145483233115241,18.6312530052956,4.08124288534028,3.98072446918659,103.453733620703,0.0698932219509557,10.17590901895,0.437975975198045,0.0951505132116311,1.8976490387022
"713885",0.0706614049961262,38.2151716734259,15.7015837496205,4.40030691099575,329.709746461163,0.216328941890637,17.5939601381254,2.15318285627793,0.750569019958398,1.47076484205108
"713899",0.0159633527980998,34.3841027416951,7.47588828855744,3.46890509655109,210.375708393737,0.0963939704177808,11.0077847760061,1.05220393611599,0.101903313977851,0.841815066448511
"717431",0.00756510293468417,26.5488642686331,3.48431558090999,4.08321021706215,104.465135478759,0.0419742528350842,10.8643298530322,0.600583474139796,0.0647420360302339,1.54065735530877
"722045",0.110828974344375,65.685842585942,13.6364518915722,18.4723778476445,374.823138819606,0.389394958099437,35.1181561518863,2.17234555371974,0.377889499887123,4.32510639045416
"722046",0.019316436530299,44.7349354415621,8.47818178743368,11.0456921440961,30.2564981042193,0.0604893200917056,36.824008152243,0.666758965066582,0.361540847476189,1.2795737597981
"722058",0.07791078482017,51.5451144662076,17.3469100469889,6.7633863677265,500.21331049977,0.15687306984598,35.4320722234791,4.99088532820746,0.440253628396031,6.05085783516585
"722066",0.0359782628369693,35.3607402026597,9.41840544728272,7.09184528256936,80.1700214985941,0.0789179117326173,17.3551712891686,1.06166736125331,0.103418272676305,2.16771912125277
"724812",0.0919541588438973,94.5066328624072,29.635086809416,17.0283524747629,447.903638308231,0.594413280868327,36.5587687965127,4.84375289099307,0.172064147482089,2.50761991614544
"724825",0.00318943090214921,9.0411947910236,1.4266976106545,1.59569292078709,22.2437278004643,0.00870400650012859,8.03427127234283,0.165200074486456,0.031540433626001,1.62472256629121
"724828",0.0176582574068673,17.6464360298476,5.62031108013948,3.34528455935479,143.954535876774,0.0309517889715595,13.4579135843678,0.678859877016629,0.0574458036516993,1.94700873114734
"724831",0.0298465527373824,36.2772630697899,7.54824408209867,8.57026210325042,83.4996540050284,0.117916862816731,24.0746687662329,1.32769282713059,0.0789091911841687,3.05117676182594
"724834",0.0569096403284989,57.494181230484,15.5322105839039,11.2668054895821,171.504303540196,0.171454885056262,31.9595942072552,1.01730260896737,0.333605145784665,1.97500423854206
"724838",0.0241286540417765,41.0152632508888,12.82162092608,6.66950961479467,124.794292065593,0.0767136486524988,25.8591284507467,0.648535257242489,0.124398176784078,2.1901919178163
"724839",0.0652298020777629,45.6489317653618,22.7786770034606,10.6605341801142,299.361559023908,0.566604841179636,23.4338232592228,1.40693235840216,0.13996581521518,2.01153438501412
"724855",0.185116953917302,149.271748210956,16.8852553418713,9.15947427039016,562.617241452077,0.555834217703629,42.8447688628321,4.99710688283314,0.634572009278823,8.91597190826118
"724859",0.0371042469335123,52.8167196776743,14.15667402262,5.78597297564954,93.6672027419823,0.172900096407377,31.8113823955959,1.30536111827309,0.144088582347094,1.86989108476688
"724863",0.0239584819785285,42.5539468009234,4.19425005014158,6.65359412624256,31.0894501297464,0.0677579851057561,23.6391063621163,1.51842013620687,0.11382906147064,1.04435295001209
"724866",0.0409608813083057,119.462154308368,14.0578550146975,25.4527414287711,117.132735695568,0.615811533528361,96.9748439749028,6.76064382115844,0.569227469312609,9.6724594192985
"724868",0.0127085199673952,18.1157297454718,7.38750774847978,8.34237720669082,43.5091648800615,0.032345479005531,11.2599365675193,0.189885303909896,0.0643937877522285,0.789543610418526
"724869",0.117992784154489,74.5759113593729,15.3441379891044,11.6302862611107,53.9696888499765,0.13800531324596,38.9822604808386,1.68029928020749,0.330164905872858,3.52867456664327
"724870",0.00870075418226195,23.9782127099103,2.62514147073394,6.93250339662257,27.4349355393045,0.0230608251820957,19.357828496302,0.278057449575581,0.0769808869657988,1.03774033825363
"724872",0.025623505459706,20.0244487055214,2.88960342900509,3.29568163308873,318.020120151676,0.0730645793950993,10.5812489320892,0.343120191285021,0.147402231799078,0.957374345010572
"724873",0.0639527273858683,29.814966719549,8.74316511980393,4.29449607304946,184.118953481011,0.0993776701642073,14.1314097593784,0.721867815046253,0.107674921937858,2.91762937953036
"724874",0.156066677939139,144.444395992824,19.1786131007314,17.4522266183542,229.9293249047,0.732464420256789,43.3055229525646,1.96599010923743,0.472497225356348,5.05325664237768
"724878",0.0151301137763461,26.2060091324782,4.09480389067732,5.08481755623565,48.7022198207559,0.0512135303887296,14.0714798353023,0.221674896029542,0.0660109120670616,1.64569556297921
"724879",0.0731063315621138,69.1438332989843,12.8794541747211,14.4707592964204,249.769683951698,0.234793343473365,37.6022049337914,2.87449761875283,0.21891973240436,5.48625694855776
"735784",0.151664272542453,98.0115117291376,64.472164550674,13.3005909482365,352.66526699936,0.142030635177856,46.6904710596444,4.88596414349603,0.18617904428643,2.81973981466578
"749709",0.0231277424242285,27.4677988554574,4.34071128684646,8.19352115169014,78.5736770776512,0.0178476794627211,10.7299304639592,0.330121758461844,0.0920445387303016,0.664470291408494
"749710",0.0126893447734852,21.6209071439701,5.90855923169021,5.96915363738965,40.0589255367948,0.0348429062544317,10.9007334552245,0.163616184202021,0.106235530494375,0.417448675471502
"749711",0.0312382767390685,23.6125411018664,5.73662729361239,3.09790976726155,30.1715037001535,0.0247994740971446,14.5132496418984,0.347171571243171,0.0595661501448948,2.06339942090119
"749712",0.0263703296161944,69.3839773251565,15.2133571443909,12.3807295137124,227.877476923667,0.0809288515111108,28.5580141063552,2.80618896418203,0.0736606090143693,2.40340918816221
"749713",0.0743510799250021,42.2597735314939,13.2448691156452,4.68589550975308,157.357588882951,0.182345937092867,26.2662201423844,0.404927089185695,0.104531946766427,1.3579711420709
"749714",0.113681055751245,75.207240841646,18.3188819967712,17.0411968552469,429.849586147201,0.304750552453868,41.0651858726441,1.578395413,0.263299191608162,1.72021444029908
"749715",0.0279311741125143,62.2180772365643,10.7438390777283,9.2450472621354,151.853255911036,0.0610031999804953,48.4154094903023,1.65069599619162,0.153992574259474,4.35349619302026
"749716",0.0408455977616912,45.9333383934701,8.51300040375038,7.74619331153784,227.858253283633,0.0625514018921588,51.2056478122101,1.38646373481449,0.132625894942457,2.35066721090184
"749717",0.147430514502401,110.451548354817,31.3542885024236,12.3090400431875,220.62820660441,0.244981902464031,50.4038984682102,5.7174344203813,0.451433234396353,2.95995555145573
"753531",0.0679442591332191,42.106170205734,10.256677425802,9.42760517829871,202.63961916971,0.155888443201445,31.2420951577682,1.11334129198529,0.14279804237979,1.94951206139851
